id,Response
92851,Y
92852,Y
92853,N
92854,N
92855,Y
92856,N
92857,N
92858,N
92859,Y
92860,N
92861,Y
92862,N
92863,N
92864,N
92865,Y
92866,N
92867,N
92868,Y
92869,N
92870,Y
92871,N
92872,Y
92873,Y
92874,N
92875,Y
92876,N
92877,Y
92878,Y
92879,N
92880,Y
92881,Y
92882,Y
92883,N
92884,N
92885,Y
92886,Y
92887,Y
92888,N
92889,Y
92890,N
92891,Y
92892,Y
92893,Y
92894,N
92895,N
92896,N
92897,Y
92898,N
92899,Y
92900,Y
92901,Y
92902,N
92903,Y
92904,Y
92905,N
92906,Y
92907,N
92908,Y
92909,N
92910,Y
92911,Y
92912,N
92913,Y
92914,N
92915,Y
92916,N
92917,Y
92918,N
92919,N
92920,N
92921,N
92922,Y
92923,Y
92924,Y
92925,Y
92926,Y
92927,N
92928,Y
92929,N
92930,N
92931,Y
92932,Y
92933,Y
92934,N
92935,N
92936,N
92937,Y
92938,Y
92939,N
92940,Y
92941,Y
92942,Y
92943,N
92944,Y
92945,N
92946,N
92947,Y
92948,N
92949,N
92950,N
92951,N
92952,N
92953,N
92954,Y
92955,Y
92956,N
92957,Y
92958,N
92959,Y
92960,N
92961,Y
92962,N
92963,N
92964,N
92965,N
92966,Y
92967,Y
92968,N
92969,Y
92970,N
92971,N
92972,Y
92973,Y
92974,Y
92975,N
92976,N
92977,Y
92978,N
92979,Y
92980,Y
92981,N
92982,N
92983,Y
92984,Y
92985,N
92986,N
92987,N
92988,N
92989,N
92990,Y
92991,N
92992,Y
92993,N
92994,Y
92995,N
92996,Y
92997,N
92998,Y
92999,Y
93000,Y
93001,Y
93002,Y
93003,N
93004,Y
93005,Y
93006,N
93007,N
93008,Y
93009,N
93010,Y
93011,N
93012,Y
93013,Y
93014,N
93015,N
93016,N
93017,N
93018,N
93019,N
93020,N
93021,N
93022,Y
93023,Y
93024,Y
93025,Y
93026,N
93027,N
93028,Y
93029,N
93030,Y
93031,N
93032,N
93033,N
93034,Y
93035,Y
93036,N
93037,Y
93038,N
93039,Y
93040,Y
93041,N
93042,N
93043,N
93044,Y
93045,N
93046,N
93047,Y
93048,N
93049,N
93050,N
93051,N
93052,N
93053,N
93054,N
93055,N
93056,Y
93057,Y
93058,N
93059,Y
93060,Y
93061,N
93062,N
93063,N
93064,Y
93065,Y
93066,N
93067,N
93068,Y
93069,N
93070,Y
93071,N
93072,Y
93073,Y
93074,N
93075,N
93076,N
93077,N
93078,Y
93079,N
93080,N
93081,Y
93082,Y
93083,Y
93084,N
93085,Y
93086,Y
93087,N
93088,N
93089,Y
93090,N
93091,Y
93092,Y
93093,Y
93094,Y
93095,Y
93096,N
93097,Y
93098,N
93099,Y
93100,N
93101,N
93102,N
93103,N
93104,Y
93105,Y
93106,Y
93107,N
93108,N
93109,N
93110,Y
93111,N
93112,N
93113,N
93114,Y
93115,Y
93116,Y
93117,Y
93118,Y
93119,N
93120,N
93121,Y
93122,N
93123,Y
93124,Y
93125,N
93126,Y
93127,Y
93128,Y
93129,Y
93130,N
93131,N
93132,N
93133,Y
93134,N
93135,Y
93136,N
93137,N
93138,N
93139,Y
93140,Y
93141,Y
93142,N
93143,Y
93144,Y
93145,Y
93146,N
93147,N
93148,N
93149,N
93150,Y
93151,N
93152,N
93153,N
93154,N
93155,N
93156,Y
93157,Y
93158,Y
93159,N
93160,Y
93161,N
93162,Y
93163,N
93164,N
93165,Y
93166,Y
93167,Y
93168,N
93169,Y
93170,N
93171,Y
93172,N
93173,N
93174,Y
93175,Y
93176,Y
93177,N
93178,Y
93179,N
93180,Y
93181,Y
93182,Y
93183,N
93184,Y
93185,Y
93186,Y
93187,N
93188,Y
93189,Y
93190,Y
93191,Y
93192,Y
93193,N
93194,N
93195,Y
93196,Y
93197,Y
93198,N
93199,N
93200,N
93201,Y
93202,Y
93203,N
93204,Y
93205,N
93206,Y
93207,Y
93208,N
93209,N
93210,Y
93211,N
93212,Y
93213,Y
93214,N
93215,N
93216,N
93217,Y
93218,N
93219,Y
93220,Y
93221,N
93222,Y
93223,N
93224,N
93225,Y
93226,N
93227,N
93228,N
93229,N
93230,N
93231,Y
93232,N
93233,N
93234,Y
93235,N
93236,N
93237,Y
93238,Y
93239,Y
93240,Y
93241,Y
93242,Y
93243,N
93244,N
93245,N
93246,Y
93247,N
93248,Y
93249,Y
93250,Y
93251,Y
93252,N
93253,Y
93254,Y
93255,Y
93256,N
93257,Y
93258,N
93259,N
93260,Y
93261,Y
93262,Y
93263,Y
93264,Y
93265,Y
93266,Y
93267,Y
93268,N
93269,Y
93270,N
93271,Y
93272,N
93273,N
93274,Y
93275,N
93276,N
93277,Y
93278,Y
93279,Y
93280,Y
93281,N
93282,N
93283,Y
93284,Y
93285,Y
93286,Y
93287,Y
93288,Y
93289,Y
93290,Y
93291,N
93292,N
93293,N
93294,Y
93295,Y
93296,N
93297,N
93298,N
93299,Y
93300,N
93301,Y
93302,Y
93303,Y
93304,N
93305,N
93306,N
93307,Y
93308,N
93309,Y
93310,N
93311,N
93312,Y
93313,N
93314,N
93315,N
93316,N
93317,N
93318,Y
93319,Y
93320,N
93321,N
93322,N
93323,N
93324,N
93325,N
93326,N
93327,N
93328,Y
93329,N
93330,Y
93331,N
93332,N
93333,N
93334,Y
93335,N
93336,N
93337,N
93338,Y
93339,Y
93340,N
93341,Y
93342,Y
93343,N
93344,N
93345,N
93346,Y
93347,Y
93348,N
93349,Y
93350,N
93351,Y
93352,Y
93353,N
93354,N
93355,N
93356,Y
93357,Y
93358,N
93359,Y
93360,N
93361,Y
93362,N
93363,Y
93364,N
93365,Y
93366,Y
93367,Y
93368,Y
93369,N
93370,Y
93371,Y
93372,N
93373,N
93374,Y
93375,Y
93376,N
93377,N
93378,Y
93379,N
93380,Y
93381,N
93382,N
93383,N
93384,N
93385,Y
93386,N
93387,Y
93388,Y
93389,Y
93390,Y
93391,Y
93392,Y
93393,N
93394,N
93395,Y
93396,N
93397,N
93398,Y
93399,N
93400,Y
93401,N
93402,N
93403,Y
93404,Y
93405,Y
93406,N
93407,Y
93408,Y
93409,Y
93410,N
93411,N
93412,Y
93413,N
93414,N
93415,Y
93416,Y
93417,Y
93418,N
93419,Y
93420,N
93421,Y
93422,N
93423,N
93424,N
93425,N
93426,N
93427,N
93428,N
93429,Y
93430,Y
93431,N
93432,N
93433,Y
93434,Y
93435,Y
93436,N
93437,N
93438,N
93439,N
93440,N
93441,Y
93442,Y
93443,N
93444,Y
93445,Y
93446,Y
93447,Y
93448,N
93449,N
93450,Y
93451,Y
93452,N
93453,Y
93454,Y
93455,N
93456,Y
93457,N
93458,N
93459,Y
93460,N
93461,Y
93462,N
93463,Y
93464,Y
93465,N
93466,N
93467,N
93468,Y
93469,N
93470,N
93471,N
93472,Y
93473,Y
93474,Y
93475,Y
93476,N
93477,N
93478,N
93479,Y
93480,Y
93481,N
93482,Y
93483,N
93484,Y
93485,Y
93486,Y
93487,Y
93488,Y
93489,Y
93490,N
93491,Y
93492,N
93493,Y
93494,Y
93495,N
93496,N
93497,N
93498,N
93499,N
93500,Y
93501,N
93502,Y
93503,Y
93504,N
93505,Y
93506,N
93507,N
93508,Y
93509,N
93510,N
93511,Y
93512,N
93513,N
93514,N
93515,N
93516,Y
93517,Y
93518,N
93519,N
93520,N
93521,Y
93522,Y
93523,N
93524,Y
93525,N
93526,N
93527,N
93528,N
93529,N
93530,Y
93531,Y
93532,N
93533,N
93534,N
93535,Y
93536,N
93537,Y
93538,Y
93539,N
93540,Y
93541,N
93542,Y
93543,Y
93544,Y
93545,Y
93546,N
93547,Y
93548,Y
93549,N
93550,Y
93551,N
93552,Y
93553,Y
93554,N
93555,Y
93556,Y
93557,Y
93558,N
93559,Y
93560,N
93561,N
93562,N
93563,N
93564,Y
93565,N
93566,Y
93567,N
93568,Y
93569,Y
93570,Y
93571,N
93572,N
93573,Y
93574,N
93575,Y
93576,Y
93577,N
93578,N
93579,Y
93580,N
93581,N
93582,Y
93583,N
93584,N
93585,N
93586,Y
93587,Y
93588,Y
93589,Y
93590,N
93591,Y
93592,N
93593,Y
93594,N
93595,N
93596,Y
93597,N
93598,N
93599,N
93600,N
93601,N
93602,Y
93603,N
93604,N
93605,Y
93606,N
93607,N
93608,Y
93609,N
93610,Y
93611,N
93612,Y
93613,Y
93614,Y
93615,N
93616,N
93617,N
93618,Y
93619,Y
93620,N
93621,Y
93622,N
93623,N
93624,N
93625,N
93626,Y
93627,Y
93628,N
93629,Y
93630,N
93631,Y
93632,Y
93633,Y
93634,N
93635,N
93636,Y
93637,Y
93638,Y
93639,N
93640,Y
93641,Y
93642,Y
93643,Y
93644,N
93645,Y
93646,Y
93647,Y
93648,N
93649,N
93650,Y
93651,Y
93652,N
93653,Y
93654,Y
93655,N
93656,N
93657,N
93658,Y
93659,Y
93660,N
93661,Y
93662,Y
93663,Y
93664,N
93665,Y
93666,N
93667,Y
93668,N
93669,Y
93670,N
93671,Y
93672,N
93673,Y
93674,N
93675,Y
93676,N
93677,Y
93678,N
93679,N
93680,Y
93681,N
93682,Y
93683,Y
93684,Y
93685,Y
93686,Y
93687,N
93688,Y
93689,N
93690,N
93691,N
93692,Y
93693,Y
93694,N
93695,Y
93696,N
93697,N
93698,Y
93699,N
93700,Y
93701,N
93702,N
93703,N
93704,N
93705,Y
93706,N
93707,N
93708,N
93709,N
93710,Y
93711,N
93712,N
93713,N
93714,Y
93715,Y
93716,N
93717,Y
93718,Y
93719,N
93720,N
93721,N
93722,N
93723,Y
93724,N
93725,Y
93726,N
93727,Y
93728,N
93729,N
93730,N
93731,Y
93732,Y
93733,N
93734,N
93735,N
93736,Y
93737,Y
93738,Y
93739,Y
93740,N
93741,N
93742,Y
93743,N
93744,Y
93745,Y
93746,Y
93747,Y
93748,N
93749,Y
93750,N
93751,N
93752,N
93753,Y
93754,Y
93755,Y
93756,Y
93757,N
93758,N
93759,N
93760,N
93761,N
93762,Y
93763,Y
93764,Y
93765,Y
93766,Y
93767,Y
93768,N
93769,Y
93770,N
93771,Y
93772,N
93773,N
93774,N
93775,Y
93776,N
93777,Y
93778,Y
93779,Y
93780,Y
93781,Y
93782,N
93783,N
93784,N
93785,N
93786,N
93787,Y
93788,N
93789,N
93790,Y
93791,Y
93792,Y
93793,Y
93794,Y
93795,Y
93796,N
93797,N
93798,Y
93799,N
93800,Y
93801,N
93802,N
93803,Y
93804,N
93805,N
93806,Y
93807,N
93808,N
93809,Y
93810,Y
93811,N
93812,Y
93813,N
93814,Y
93815,Y
93816,Y
93817,N
93818,N
93819,N
93820,N
93821,N
93822,Y
93823,N
93824,N
93825,Y
93826,Y
93827,N
93828,N
93829,N
93830,N
93831,N
93832,N
93833,N
93834,N
93835,N
93836,Y
93837,N
93838,Y
93839,N
93840,N
93841,N
93842,N
93843,Y
93844,N
93845,N
93846,N
93847,Y
93848,Y
93849,N
93850,Y
93851,N
93852,Y
93853,Y
93854,N
93855,N
93856,Y
93857,N
93858,Y
93859,N
93860,N
93861,N
93862,Y
93863,Y
93864,Y
93865,N
93866,N
93867,Y
93868,N
93869,N
93870,Y
93871,Y
93872,N
93873,N
93874,Y
93875,N
93876,Y
93877,N
93878,N
93879,Y
93880,N
93881,N
93882,Y
93883,Y
93884,Y
93885,Y
93886,Y
93887,Y
93888,N
93889,Y
93890,N
93891,N
93892,N
93893,N
93894,N
93895,Y
93896,N
93897,Y
93898,Y
93899,N
93900,N
93901,Y
93902,N
93903,N
93904,Y
93905,Y
93906,N
93907,Y
93908,Y
93909,Y
93910,Y
93911,N
93912,Y
93913,Y
93914,Y
93915,N
93916,Y
93917,N
93918,Y
93919,Y
93920,N
93921,N
93922,Y
93923,N
93924,Y
93925,N
93926,Y
93927,N
93928,N
93929,Y
93930,N
93931,N
93932,N
93933,Y
93934,Y
93935,N
93936,Y
93937,N
93938,N
93939,Y
93940,Y
93941,N
93942,N
93943,N
93944,N
93945,N
93946,N
93947,Y
93948,N
93949,Y
93950,N
93951,N
93952,Y
93953,N
93954,Y
93955,Y
93956,N
93957,N
93958,N
93959,N
93960,Y
93961,Y
93962,Y
93963,N
93964,Y
93965,N
93966,Y
93967,Y
93968,N
93969,Y
93970,Y
93971,N
93972,Y
93973,Y
93974,N
93975,Y
93976,N
93977,N
93978,N
93979,Y
93980,N
93981,Y
93982,Y
93983,Y
93984,N
93985,N
93986,N
93987,Y
93988,N
93989,N
93990,N
93991,Y
93992,N
93993,Y
93994,Y
93995,Y
93996,N
93997,Y
93998,N
93999,Y
94000,Y
94001,N
94002,Y
94003,N
94004,N
94005,N
94006,Y
94007,Y
94008,N
94009,N
94010,N
94011,Y
94012,Y
94013,N
94014,Y
94015,N
94016,N
94017,Y
94018,Y
94019,Y
94020,Y
94021,N
94022,N
94023,N
94024,N
94025,Y
94026,Y
94027,Y
94028,N
94029,N
94030,Y
94031,Y
94032,N
94033,N
94034,Y
94035,Y
94036,Y
94037,Y
94038,Y
94039,N
94040,N
94041,N
94042,Y
94043,Y
94044,N
94045,N
94046,Y
94047,Y
94048,N
94049,N
94050,Y
94051,N
94052,Y
94053,Y
94054,N
94055,N
94056,Y
94057,Y
94058,Y
94059,Y
94060,Y
94061,N
94062,N
94063,N
94064,Y
94065,N
94066,Y
94067,N
94068,N
94069,N
94070,N
94071,Y
94072,Y
94073,Y
94074,N
94075,Y
94076,Y
94077,N
94078,Y
94079,N
94080,N
94081,Y
94082,N
94083,N
94084,N
94085,N
94086,Y
94087,N
94088,N
94089,Y
94090,Y
94091,Y
94092,N
94093,N
94094,Y
94095,N
94096,Y
94097,N
94098,N
94099,N
94100,Y
94101,N
94102,Y
94103,Y
94104,Y
94105,Y
94106,Y
94107,N
94108,N
94109,Y
94110,Y
94111,Y
94112,N
94113,Y
94114,Y
94115,Y
94116,Y
94117,Y
94118,Y
94119,Y
94120,N
94121,Y
94122,Y
94123,N
94124,N
94125,Y
94126,Y
94127,Y
94128,N
94129,N
94130,Y
94131,N
94132,Y
94133,Y
94134,Y
94135,Y
94136,Y
94137,N
94138,N
94139,Y
94140,Y
94141,Y
94142,N
94143,N
94144,Y
94145,Y
94146,Y
94147,N
94148,Y
94149,N
94150,N
94151,N
94152,Y
94153,Y
94154,Y
94155,Y
94156,N
94157,N
94158,N
94159,N
94160,Y
94161,N
94162,N
94163,Y
94164,N
94165,Y
94166,N
94167,N
94168,Y
94169,Y
94170,Y
94171,Y
94172,Y
94173,Y
94174,N
94175,N
94176,Y
94177,N
94178,N
94179,N
94180,N
94181,N
94182,N
94183,N
94184,Y
94185,Y
94186,Y
94187,N
94188,N
94189,Y
94190,N
94191,Y
94192,N
94193,N
94194,Y
94195,N
94196,Y
94197,Y
94198,Y
94199,Y
94200,N
94201,N
94202,N
94203,Y
94204,N
94205,Y
94206,N
94207,Y
94208,N
94209,N
94210,N
94211,Y
94212,N
94213,N
94214,Y
94215,Y
94216,N
94217,N
94218,N
94219,N
94220,Y
94221,Y
94222,Y
94223,Y
94224,N
94225,N
94226,N
94227,N
94228,Y
94229,Y
94230,N
94231,N
94232,Y
94233,Y
94234,N
94235,N
94236,N
94237,N
94238,Y
94239,Y
94240,Y
94241,N
94242,N
94243,Y
94244,N
94245,Y
94246,N
94247,N
94248,N
94249,N
94250,N
94251,Y
94252,N
94253,N
94254,N
94255,Y
94256,Y
94257,N
94258,Y
94259,Y
94260,N
94261,N
94262,N
94263,N
94264,N
94265,N
94266,Y
94267,Y
94268,Y
94269,Y
94270,N
94271,N
94272,N
94273,Y
94274,N
94275,N
94276,Y
94277,N
94278,Y
94279,Y
94280,Y
94281,N
94282,Y
94283,N
94284,N
94285,Y
94286,Y
94287,Y
94288,N
94289,Y
94290,N
94291,Y
94292,Y
94293,N
94294,N
94295,N
94296,N
94297,Y
94298,N
94299,N
94300,N
94301,N
94302,Y
94303,Y
94304,N
94305,Y
94306,Y
94307,N
94308,Y
94309,N
94310,Y
94311,Y
94312,Y
94313,N
94314,N
94315,Y
94316,Y
94317,N
94318,Y
94319,N
94320,Y
94321,N
94322,N
94323,Y
94324,Y
94325,Y
94326,Y
94327,Y
94328,N
94329,Y
94330,N
94331,Y
94332,Y
94333,N
94334,N
94335,Y
94336,Y
94337,Y
94338,N
94339,Y
94340,Y
94341,N
94342,Y
94343,N
94344,N
94345,N
94346,N
94347,Y
94348,Y
94349,Y
94350,N
94351,N
94352,Y
94353,N
94354,Y
94355,Y
94356,N
94357,N
94358,N
94359,Y
94360,Y
94361,Y
94362,N
94363,N
94364,N
94365,N
94366,N
94367,N
94368,Y
94369,N
94370,Y
94371,Y
94372,Y
94373,N
94374,Y
94375,N
94376,N
94377,N
94378,Y
94379,Y
94380,Y
94381,Y
94382,Y
94383,N
94384,Y
94385,N
94386,N
94387,N
94388,Y
94389,Y
94390,N
94391,N
94392,Y
94393,Y
94394,N
94395,Y
94396,Y
94397,Y
94398,Y
94399,Y
94400,Y
94401,N
94402,Y
94403,N
94404,Y
94405,N
94406,N
94407,Y
94408,Y
94409,Y
94410,Y
94411,Y
94412,N
94413,N
94414,N
94415,N
94416,Y
94417,Y
94418,Y
94419,Y
94420,Y
94421,Y
94422,Y
94423,N
94424,Y
94425,Y
94426,N
94427,N
94428,N
94429,N
94430,N
94431,N
94432,Y
94433,N
94434,N
94435,N
94436,Y
94437,N
94438,Y
94439,Y
94440,N
94441,N
94442,N
94443,Y
94444,N
94445,Y
94446,Y
94447,N
94448,Y
94449,N
94450,N
94451,N
94452,Y
94453,N
94454,N
94455,N
94456,Y
94457,N
94458,Y
94459,N
94460,Y
94461,N
94462,Y
94463,Y
94464,N
94465,N
94466,Y
94467,Y
94468,Y
94469,N
94470,Y
94471,Y
94472,Y
94473,N
94474,Y
94475,Y
94476,N
94477,Y
94478,N
94479,N
94480,Y
94481,Y
94482,Y
94483,Y
94484,Y
94485,Y
94486,Y
94487,N
94488,N
94489,Y
94490,N
94491,Y
94492,N
94493,Y
94494,Y
94495,Y
94496,N
94497,Y
94498,Y
94499,Y
94500,N
94501,Y
94502,Y
94503,N
94504,N
94505,N
94506,N
94507,Y
94508,Y
94509,N
94510,Y
94511,Y
94512,N
94513,N
94514,Y
94515,Y
94516,N
94517,Y
94518,Y
94519,N
94520,Y
94521,Y
94522,Y
94523,N
94524,N
94525,N
94526,Y
94527,N
94528,N
94529,N
94530,Y
94531,Y
94532,N
94533,N
94534,Y
94535,Y
94536,N
94537,N
94538,N
94539,N
94540,N
94541,Y
94542,N
94543,Y
94544,Y
94545,N
94546,N
94547,N
94548,Y
94549,Y
94550,Y
94551,N
94552,Y
94553,Y
94554,N
94555,N
94556,Y
94557,Y
94558,Y
94559,N
94560,N
94561,Y
94562,Y
94563,N
94564,Y
94565,Y
94566,Y
94567,Y
94568,Y
94569,Y
94570,N
94571,N
94572,N
94573,N
94574,Y
94575,N
94576,Y
94577,Y
94578,N
94579,Y
94580,N
94581,Y
94582,N
94583,Y
94584,Y
94585,N
94586,Y
94587,N
94588,N
94589,Y
94590,Y
94591,N
94592,N
94593,N
94594,N
94595,N
94596,N
94597,Y
94598,N
94599,N
94600,Y
94601,Y
94602,Y
94603,N
94604,Y
94605,Y
94606,Y
94607,N
94608,Y
94609,Y
94610,Y
94611,N
94612,Y
94613,N
94614,N
94615,Y
94616,Y
94617,Y
94618,Y
94619,N
94620,Y
94621,Y
94622,Y
94623,Y
94624,N
94625,Y
94626,Y
94627,Y
94628,N
94629,Y
94630,N
94631,Y
94632,N
94633,N
94634,N
94635,N
94636,Y
94637,Y
94638,Y
94639,Y
94640,N
94641,N
94642,N
94643,N
94644,N
94645,Y
94646,Y
94647,Y
94648,N
94649,Y
94650,N
94651,Y
94652,N
94653,N
94654,Y
94655,Y
94656,Y
94657,N
94658,Y
94659,N
94660,Y
94661,N
94662,N
94663,Y
94664,N
94665,N
94666,N
94667,N
94668,N
94669,Y
94670,Y
94671,Y
94672,N
94673,Y
94674,Y
94675,N
94676,Y
94677,Y
94678,N
94679,N
94680,Y
94681,Y
94682,Y
94683,N
94684,N
94685,Y
94686,N
94687,Y
94688,N
94689,N
94690,N
94691,N
94692,Y
94693,Y
94694,Y
94695,Y
94696,N
94697,Y
94698,Y
94699,Y
94700,Y
94701,Y
94702,Y
94703,N
94704,N
94705,N
94706,Y
94707,N
94708,Y
94709,N
94710,N
94711,Y
94712,Y
94713,N
94714,Y
94715,N
94716,N
94717,N
94718,N
94719,N
94720,Y
94721,Y
94722,N
94723,Y
94724,N
94725,N
94726,N
94727,Y
94728,N
94729,Y
94730,Y
94731,N
94732,Y
94733,N
94734,Y
94735,Y
94736,N
94737,Y
94738,Y
94739,N
94740,N
94741,Y
94742,N
94743,N
94744,N
94745,N
94746,Y
94747,N
94748,N
94749,N
94750,N
94751,N
94752,Y
94753,Y
94754,N
94755,Y
94756,Y
94757,Y
94758,N
94759,Y
94760,Y
94761,N
94762,Y
94763,N
94764,N
94765,N
94766,Y
94767,Y
94768,Y
94769,N
94770,Y
94771,Y
94772,Y
94773,N
94774,N
94775,Y
94776,Y
94777,N
94778,Y
94779,N
94780,Y
94781,N
94782,Y
94783,N
94784,Y
94785,N
94786,Y
94787,N
94788,Y
94789,N
94790,N
94791,Y
94792,Y
94793,N
94794,N
94795,Y
94796,N
94797,Y
94798,Y
94799,Y
94800,Y
94801,Y
94802,N
94803,Y
94804,N
94805,Y
94806,N
94807,N
94808,Y
94809,N
94810,Y
94811,N
94812,N
94813,N
94814,Y
94815,Y
94816,N
94817,N
94818,Y
94819,N
94820,Y
94821,Y
94822,Y
94823,N
94824,N
94825,N
94826,Y
94827,Y
94828,Y
94829,N
94830,Y
94831,N
94832,N
94833,N
94834,Y
94835,Y
94836,Y
94837,Y
94838,Y
94839,Y
94840,Y
94841,Y
94842,Y
94843,N
94844,Y
94845,Y
94846,Y
94847,Y
94848,N
94849,N
94850,Y
94851,N
94852,Y
94853,Y
94854,Y
94855,N
94856,Y
94857,N
94858,N
94859,N
94860,N
94861,N
94862,N
94863,Y
94864,Y
94865,N
94866,Y
94867,Y
94868,N
94869,N
94870,Y
94871,N
94872,N
94873,N
94874,Y
94875,Y
94876,Y
94877,N
94878,N
94879,N
94880,Y
94881,N
94882,Y
94883,Y
94884,Y
94885,N
94886,Y
94887,N
94888,Y
94889,N
94890,N
94891,N
94892,N
94893,Y
94894,N
94895,N
94896,N
94897,Y
94898,N
94899,Y
94900,Y
94901,Y
94902,Y
94903,N
94904,Y
94905,Y
94906,N
94907,Y
94908,Y
94909,Y
94910,N
94911,Y
94912,N
94913,N
94914,N
94915,Y
94916,Y
94917,N
94918,Y
94919,N
94920,N
94921,N
94922,Y
94923,N
94924,N
94925,Y
94926,N
94927,Y
94928,N
94929,Y
94930,Y
94931,Y
94932,Y
94933,Y
94934,Y
94935,Y
94936,Y
94937,N
94938,Y
94939,Y
94940,Y
94941,N
94942,N
94943,Y
94944,N
94945,Y
94946,N
94947,Y
94948,N
94949,Y
94950,Y
94951,Y
94952,N
94953,N
94954,N
94955,Y
94956,N
94957,N
94958,Y
94959,N
94960,N
94961,N
94962,N
94963,N
94964,N
94965,N
94966,Y
94967,N
94968,N
94969,N
94970,N
94971,Y
94972,Y
94973,Y
94974,Y
94975,Y
94976,Y
94977,N
94978,Y
94979,Y
94980,Y
94981,Y
94982,N
94983,N
94984,Y
94985,Y
94986,Y
94987,Y
94988,N
94989,Y
94990,Y
94991,Y
94992,N
94993,Y
94994,Y
94995,N
94996,Y
94997,N
94998,Y
94999,N
95000,Y
95001,Y
95002,N
95003,N
95004,Y
95005,N
95006,Y
95007,Y
95008,Y
95009,Y
95010,N
95011,Y
95012,N
95013,Y
95014,Y
95015,N
95016,Y
95017,N
95018,N
95019,Y
95020,Y
95021,Y
95022,N
95023,Y
95024,N
95025,N
95026,N
95027,N
95028,Y
95029,Y
95030,Y
95031,N
95032,Y
95033,N
95034,N
95035,Y
95036,Y
95037,N
95038,Y
95039,N
95040,N
95041,Y
95042,N
95043,Y
95044,Y
95045,Y
95046,N
95047,Y
95048,Y
95049,Y
95050,Y
95051,N
95052,Y
95053,Y
95054,N
95055,N
95056,N
95057,N
95058,N
95059,Y
95060,N
95061,N
95062,N
95063,Y
95064,N
95065,Y
95066,N
95067,N
95068,Y
95069,Y
95070,Y
95071,N
95072,N
95073,N
95074,N
95075,N
95076,Y
95077,N
95078,N
95079,N
95080,N
95081,N
95082,N
95083,Y
95084,N
95085,N
95086,Y
95087,Y
95088,Y
95089,N
95090,Y
95091,Y
95092,Y
95093,Y
95094,Y
95095,Y
95096,N
95097,Y
95098,Y
95099,Y
95100,N
95101,N
95102,N
95103,Y
95104,N
95105,Y
95106,Y
95107,N
95108,N
95109,Y
95110,Y
95111,Y
95112,N
95113,Y
95114,N
95115,Y
95116,N
95117,N
95118,Y
95119,N
95120,N
95121,N
95122,Y
95123,Y
95124,Y
95125,Y
95126,N
95127,N
95128,N
95129,Y
95130,Y
95131,Y
95132,Y
95133,Y
95134,N
95135,N
95136,Y
95137,Y
95138,N
95139,Y
95140,N
95141,Y
95142,Y
95143,Y
95144,N
95145,Y
95146,N
95147,Y
95148,N
95149,N
95150,Y
95151,Y
95152,Y
95153,N
95154,Y
95155,Y
95156,Y
95157,N
95158,N
95159,Y
95160,N
95161,Y
95162,N
95163,Y
95164,N
95165,N
95166,N
95167,Y
95168,Y
95169,N
95170,N
95171,Y
95172,Y
95173,N
95174,N
95175,N
95176,Y
95177,N
95178,Y
95179,Y
95180,Y
95181,Y
95182,Y
95183,N
95184,Y
95185,Y
95186,N
95187,N
95188,Y
95189,Y
95190,Y
95191,N
95192,Y
95193,Y
95194,Y
95195,Y
95196,N
95197,Y
95198,Y
95199,Y
95200,N
95201,Y
95202,N
95203,Y
95204,Y
95205,Y
95206,N
95207,N
95208,N
95209,Y
95210,Y
95211,Y
95212,Y
95213,N
95214,Y
95215,Y
95216,Y
95217,N
95218,Y
95219,N
95220,Y
95221,Y
95222,N
95223,Y
95224,Y
95225,Y
95226,Y
95227,N
95228,Y
95229,N
95230,Y
95231,N
95232,Y
95233,Y
95234,N
95235,N
95236,Y
95237,N
95238,N
95239,Y
95240,N
95241,N
95242,Y
95243,Y
95244,N
95245,Y
95246,Y
95247,N
95248,N
95249,Y
95250,N
95251,N
95252,Y
95253,Y
95254,Y
95255,N
95256,N
95257,N
95258,N
95259,Y
95260,Y
95261,Y
95262,Y
95263,N
95264,Y
95265,Y
95266,Y
95267,Y
95268,N
95269,Y
95270,N
95271,Y
95272,Y
95273,Y
95274,Y
95275,Y
95276,N
95277,N
95278,Y
95279,N
95280,Y
95281,N
95282,Y
95283,N
95284,Y
95285,N
95286,Y
95287,Y
95288,Y
95289,Y
95290,Y
95291,N
95292,N
95293,N
95294,Y
95295,N
95296,Y
95297,N
95298,N
95299,Y
95300,N
95301,Y
95302,Y
95303,N
95304,N
95305,N
95306,N
95307,Y
95308,Y
95309,N
95310,Y
95311,N
95312,N
95313,Y
95314,N
95315,N
95316,Y
95317,Y
95318,N
95319,Y
95320,N
95321,N
95322,Y
95323,N
95324,N
95325,N
95326,N
95327,N
95328,N
95329,Y
95330,Y
95331,N
95332,Y
95333,Y
95334,N
95335,Y
95336,N
95337,Y
95338,N
95339,Y
95340,N
95341,N
95342,N
95343,Y
95344,N
95345,N
95346,Y
95347,Y
95348,Y
95349,N
95350,Y
95351,Y
95352,Y
95353,Y
95354,Y
95355,Y
95356,N
95357,N
95358,Y
95359,N
95360,N
95361,N
95362,Y
95363,Y
95364,Y
95365,Y
95366,N
95367,N
95368,N
95369,N
95370,Y
95371,N
95372,Y
95373,Y
95374,N
95375,N
95376,Y
95377,Y
95378,N
95379,Y
95380,N
95381,Y
95382,Y
95383,Y
95384,Y
95385,N
95386,N
95387,N
95388,Y
95389,Y
95390,N
